Region,SizeRank,RegionName,State,County,City,ZMediumRent,ZMediumValue,NMediumValue,entityid,Income Limits,Efficiency,OneBedroom,TwoBedroom,ThreeBedroom,FourBedroom,Zillow Ratio,NAR Ratio,ZH Ratio,NH Ratio
56574,3503,Sanger,TX,Denton County,Sanger,2089.1666666666665,365268.7982111501,403400.0,4800199999,39700.0,846.0,851.0,1033.0,1245.0,1563.0,0.00571953223734973,0.00517889605023963,0.004279040552203094,0.0038745661874070403
33429,3505,Pinecrest,FL,Miami-Dade County,Pinecrest,5260.912698412699,2125001.5309824403,425400.0,1208699999,61950.0,1711.0,1898.0,2329.0,3008.0,3527.0,0.0024757218391181345,0.01236697860463728,0.0016597635100852757,0.008291020216267042
10855,3506,Clemson,SC,Pickens County,Clemson,1475.2777777777776,403219.4676433998,216000.0,4500399999,44150.0,868.0,1039.0,1175.0,1545.0,1890.0,0.0036587464052764617,0.006829989711934156,0.004687273685087752,0.00875
27203,3512,Speedway,IN,Marion County,Speedway,1575.0,245009.1057472378,207000.0,1801399999,55350.0,955.0,1097.0,1283.0,1669.0,2028.0,0.006428332511138747,0.007608695652173913,0.008277243385771035,0.009797101449275362
26569,3513,Polk City,FL,Polk County,Polk City,1737.6944444444443,288529.8845096264,240000.0,1206999999,52700.0,1636.0,1727.0,1958.0,2486.0,2960.0,0.0060225804595519065,0.007240393518518518,0.010258902661090703,0.012333333333333333
55951,3521,Groves,TX,Jefferson County,Groves,1491.25,175624.55898344735,159600.0,4800199999,39700.0,846.0,851.0,1033.0,1245.0,1563.0,0.008491124525132903,0.009343671679197994,0.008899666476300238,0.009793233082706767
45106,3522,El Dorado,KS,Butler County,El Dorado,914.4444444444443,170152.37112908467,199600.0,2000799999,42050.0,625.0,767.0,872.0,1158.0,1464.0,0.005374268006824946,0.004581384992206635,0.008604052886746719,0.007334669338677355
29455,3523,Temple,GA,Carroll County,Temple,1881.8833333333328,287717.54432934296,227500.0,1301399999,57100.0,1591.0,1653.0,1830.0,2205.0,2653.0,0.006540731945005025,0.00827201465201465,0.009220848892562417,0.011661538461538461
50737,3524,Anoka,MN,Anoka County,Anoka,1538.1944444444443,333235.78815894184,325800.0,2700399999,66200.0,1220.0,1381.0,1685.0,2244.0,2513.0,0.00461593411962937,0.004721284359866311,0.007541206825004602,0.007713321055862492
26049,3526,Muscle Shoals,AL,Colbert County,Muscle Shoals,1622.5,258872.77164449956,161600.0,0101799999,36100.0,733.0,760.0,997.0,1226.0,1322.0,0.00626755757159397,0.010040222772277228,0.0051067556916161655,0.008180693069306931
395767,3529,Killingly,CT,Windham County,Killingly,1850.0,361544.0076441435,,,,,,,,,0.005116942781197739,,,
398403,3531,Webster,MA,Worcester County,Webster,1724.0,440136.8194651587,390700.0,2502701885,62350.0,1139.0,1332.0,1661.0,2165.0,2475.0,0.003916963825237239,0.00441259278218582,0.005623251431242556,0.006334783721525467
46098,3533,Laguna Woods,CA,Orange County,Laguna Woods,2977.428571428571,456679.7486350141,915500.0,0600399999,57700.0,1003.0,1101.0,1445.0,2025.0,2396.0,0.006519729811378565,0.0032522431146134036,0.005246565031975881,0.002617149098853086
30159,3534,Aledo,TX,Parker County,Aledo,1845.8650793650795,553859.9309313387,343600.0,4800999999,44450.0,823.0,896.0,1102.0,1506.0,1709.0,0.003332729046243118,0.005372133525509544,0.003085617688801291,0.004973806752037253
35100,3535,Dallas,NC,Gaston County,Dallas,1712.5,274080.51885254594,235000.0,3700799999,38200.0,834.0,927.0,1216.0,1465.0,1728.0,0.00624816388690988,0.007287234042553191,0.006304716611141765,0.0073531914893617024
36317,3540,Sylva,NC,Jackson County,Sylva,1000.0,337395.1874335669,253900.0,3700799999,38200.0,834.0,927.0,1216.0,1465.0,1728.0,0.002963883414006609,0.003938558487593541,0.00512159053940342,0.006805829066561638
30975,3541,Colchester,VT,Chittenden County,Colchester,2726.6666666666665,490656.78247015487,404500.0,5000706550,64900.0,1380.0,1476.0,1936.0,2491.0,2567.0,0.005557177163514541,0.006740832303255047,0.005231762999538567,0.00634610630407911
3862,3542,Bryant,AR,Saline County,Bryant,1281.6666666666667,252608.3542137649,211700.0,0500399999,33550.0,642.0,646.0,848.0,1022.0,1424.0,0.0050737303231946215,0.0060541646984726815,0.005637184900048744,0.006726499763816722
32490,3547,Liberty Hill,TX,Williamson County,Liberty Hill,2233.472222222222,479223.5419509676,414600.0,4813999999,58650.0,1531.0,1606.0,1884.0,2361.0,3033.0,0.004660606223829343,0.005387053116792624,0.006328987903332857,0.007315484804630969
5890,3549,Mechanicville,NY,Saratoga County,Mechanicville,1407.8333333333333,480605.2951667417,324800.0,3609199999,58050.0,1074.0,1230.0,1487.0,1792.0,1971.0,0.0029292921811127737,0.00433446223316913,0.004101078410540981,0.006068349753694581
53586,3553,Nokomis,FL,Sarasota County,Nokomis,2359.5252525252527,509414.0872734758,373100.0,1211599999,53800.0,1266.0,1580.0,1846.0,2425.0,2903.0,0.004631841386943342,0.006324109494841202,0.005698703809974424,0.0077807558295363176
43695,3554,Hernando,FL,Citrus County,Hernando,1791.6666666666667,361394.8010796555,223200.0,1201799999,36300.0,945.0,951.0,1198.0,1679.0,2012.0,0.004957643721808171,0.008027180406212664,0.005567318605550533,0.009014336917562723
398846,3555,Southbridge,MA,Worcester County,Southbridge,2000.0,379416.3844655323,390700.0,2502701885,62350.0,1139.0,1332.0,1661.0,2165.0,2475.0,0.005271253646089414,0.005119017148707448,0.0065231763870356495,0.006334783721525467
12654,3559,McKinleyville,CA,Humboldt County,McKinleyville,1922.0555555555557,497505.1010017762,418800.0,0602399999,46950.0,1065.0,1132.0,1478.0,2071.0,2482.0,0.0038633886400065145,0.004589435423962645,0.004988893571145794,0.005926456542502388
48787,3564,Bridgeville,PA,Allegheny County,Bridgeville,1315.5555555555557,305101.24600421975,216700.0,4200399999,53650.0,998.0,1068.0,1280.0,1632.0,1759.0,0.004311865561956311,0.006070860893195919,0.005765299299943442,0.008117212736502077
50247,3566,Saint Helens,OR,Columbia County,Saint Helens,1813.3333333333333,433743.5404377698,390600.0,4100999999,62050.0,1628.0,1750.0,1997.0,2739.0,3217.0,0.004180657841043967,0.004642430448882061,0.007416825151455023,0.008236047107014848
40493,3567,Rancho Mirage,CA,Riverside County,Rancho Mirage,3778.488888888889,846226.0182779384,510300.0,0606599999,55950.0,1776.0,1852.0,2306.0,3079.0,3745.0,0.0044651060204672945,0.007404446186339191,0.004425531618161585,0.007338820301783264
14063,3571,Swartz Creek,MI,Genesee County,Swartz Creek,1729.5,244900.16904456413,172900.0,2604999999,41500.0,691.0,806.0,986.0,1215.0,1397.0,0.007062061274793507,0.010002891844997109,0.005704365192764689,0.008079814921920185
37186,3576,Artesia,NM,Eddy County,Artesia,2450.0,232401.5906228083,199400.0,3501599999,51800.0,750.0,931.0,1031.0,1379.0,1484.0,0.010542096521087892,0.012286860581745235,0.00638549846420181,0.007442326980942829
13027,3577,North Ogden,UT,Weber County,North Ogden,1859.1666666666667,531876.0375536074,389200.0,4900199999,50150.0,692.0,821.0,972.0,1245.0,1381.0,0.003495488676681139,0.004776892771497088,0.002596469670549522,0.0035483042137718396
20651,3580,Sterling,CO,Logan County,Sterling,1162.5,249573.0416438074,228100.0,0800399999,51000.0,787.0,792.0,972.0,1315.0,1613.0,0.004657955011259305,0.005096448925909689,0.006463037791966675,0.007071459886014906
43493,3582,Streetsboro,OH,Portage County,Streetsboro,1710.5396825396826,284083.5129806695,210500.0,3913399999,50150.0,799.0,880.0,1131.0,1398.0,1504.0,0.0060212564417846965,0.00812607925196999,0.005294217831297869,0.007144893111638955
4273,3583,Crystal River,FL,Citrus County,Crystal River,1877.5,278734.9427393873,223200.0,1201799999,36300.0,945.0,951.0,1198.0,1679.0,2012.0,0.006735789856657594,0.00841173835125448,0.00721832713267381,0.009014336917562723
41693,3586,White Settlement,TX,Tarrant County,White Settlement,1594.7222222222224,223284.62056466207,294100.0,4800799999,39700.0,969.0,976.0,1280.0,1670.0,1914.0,0.007142105077319462,0.005422380898409461,0.008572018955715383,0.006507990479428766
11102,3589,Destin,FL,Okaloosa County,Destin,2195.6182336182337,590615.6049211064,324800.0,1209199999,51000.0,1218.0,1398.0,1571.0,2184.0,2638.0,0.0037175079955964275,0.006759908354735941,0.004466526075538387,0.00812192118226601
28337,3591,Beacon,NY,Dutchess County,Beacon,2517.777777777778,539995.2501000111,368100.0,3602799999,61500.0,1308.0,1492.0,1907.0,2433.0,2631.0,0.0046625924530104045,0.006839928763319147,0.0048722650792071215,0.007147514262428688
7013,3592,Sellersburg,IN,Clark County,Sellersburg,1478.0,299294.07970492286,212400.0,1801599999,43500.0,696.0,709.0,928.0,1191.0,1230.0,0.00493828678955887,0.006958568738229755,0.004109670332312186,0.005790960451977401
47054,3593,Pendleton,IN,Madison County,Pendleton,2005.2777777777776,335407.9745052945,147700.0,1800199999,42450.0,772.0,776.0,928.0,1186.0,1230.0,0.005978622842034198,0.013576694500865115,0.003667175778435715,0.008327691266079892
19437,3599,Montevallo,AL,Shelby County,Montevallo,1727.5,243455.3317376138,298700.0,0104999999,36100.0,578.0,587.0,772.0,1044.0,1280.0,0.007095757516051564,0.005783394710411785,0.005257637985844285,0.004285236022765316
47674,3602,Shiloh,IL,Saint Clair County,Shiloh,1485.3055555555557,315771.84135787847,168800.0,1716399999,55700.0,951.0,984.0,1215.0,1570.0,1806.0,0.004703730228662764,0.008799203528172723,0.00571931934219929,0.010699052132701422
55753,3605,El Segundo,CA,Los Angeles County,El Segundo,3344.970238095238,1678906.58201045,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.0019923504225528243,0.004270356489333892,0.0022026240409229528,0.004721051959657858
52206,3606,Gibsonton,FL,Hillsborough County,Gibsonton,2383.333333333333,327983.5869391044,333300.0,1205799999,52150.0,1566.0,1686.0,1978.0,2533.0,3082.0,0.007266623783146314,0.00715071507150715,0.009396811678177738,0.009246924692469247
32633,3606,Madison,CT,New Haven County,Madison,3233.333333333333,709985.045845583,,,,,,,,,0.0045540865293612984,,,
30401,3608,Bellaire,TX,Harris County,Bellaire,2656.972222222222,1135792.3041383494,255000.0,4800999999,44450.0,823.0,896.0,1102.0,1506.0,1709.0,0.0023393116968140506,0.010419498910675382,0.001504676509757218,0.006701960784313726
18524,3609,Hebron,KY,Boone County,Hebron,2157.5,356767.0254228663,253200.0,2101399999,35450.0,637.0,783.0,867.0,1189.0,1336.0,0.00604736381520342,0.00852093206951027,0.0037447406985454314,0.0052764612954186415
6584,3611,Portland,TX,San Patricio County,Portland,1570.2777777777776,267720.0070775195,180400.0,4840799999,39750.0,732.0,843.0,933.0,1232.0,1237.0,0.0058653732865138345,0.00870442227149544,0.004620498906687319,0.006856984478935698
831321,3613,Hatfield,PA,Montgomery County,Hatfield,1806.9047619047624,478874.4372155124,409900.0,4208999999,52200.0,1158.0,1183.0,1552.0,2043.0,2379.0,0.003773232859142122,0.004408159946096029,0.0049678993387766825,0.005803854598682606
395464,3615,Lowell,MI,Kent County,Lowell,1200.0,397183.425828679,265700.0,2604199999,40950.0,640.0,711.0,933.0,1231.0,1567.0,0.00302127410653235,0.004516371847948814,0.003945280437446827,0.005897628904779827
11932,3616,Hockley,TX,Harris County,Hockley,2004.8015873015872,315976.3990665222,255000.0,4800999999,44450.0,823.0,896.0,1102.0,1506.0,1709.0,0.006344782690176548,0.007861967009025833,0.005408631799871249,0.006701960784313726
29393,3619,Seagoville,TX,Dallas County,Seagoville,2270.666666666667,272823.23963052145,277900.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.008322849144896092,0.008170804845867819,0.006960550730838671,0.006833393306944944
13092,3623,Ojus,FL,Miami-Dade County,Ojus,2376.029100529101,220866.2454913052,425400.0,1208699999,61950.0,1711.0,1898.0,2329.0,3008.0,3527.0,0.010757773761417237,0.00558539986020005,0.015968940804668347,0.008291020216267042
37814,3624,Central,SC,Pickens County,Central,1278.1666666666667,279774.2840705911,216000.0,4500399999,44150.0,868.0,1039.0,1175.0,1545.0,1890.0,0.00456856380103958,0.005917438271604939,0.006755445756133633,0.00875
8640,3625,Fairview Park,OH,Cuyahoga County,Fairview Park,1519.5,284181.1398981144,183200.0,3903599999,49700.0,881.0,995.0,1208.0,1553.0,1667.0,0.005346941744778617,0.008294213973799126,0.005865976892758114,0.00909934497816594
3614,3626,Belleview,FL,Marion County,Belleview,1636.888888888889,258800.60034700367,220800.0,1204799999,35600.0,806.0,811.0,933.0,1242.0,1247.0,0.006324903754837215,0.007413446054750403,0.0048183814037834685,0.005647644927536232
57294,3629,Verona,PA,Allegheny County,Verona,1509.5,174787.29937619672,216700.0,4200399999,53650.0,998.0,1068.0,1280.0,1632.0,1759.0,0.008636211014114279,0.006965851407475773,0.010063660267523694,0.008117212736502077
396094,3634,Suitland-Silver Hill,MD,Prince Georges County,Suitland-Silver Hill,1600.0111111111112,326563.6359473775,404300.0,2403399999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.004899538512515023,0.003957484816005717,0.010451255511345334,0.008441751174870145
14032,3635,Summerfield,NC,Guilford County,Summerfield,2347.5,502381.62723417976,234900.0,3708199999,42800.0,999.0,1039.0,1150.0,1463.0,1646.0,0.004672742538225304,0.009993614303959132,0.0032763937030538238,0.007007237122179651
4868,3635,Gautier,MS,Jackson County,Gautier,1324.138888888889,191239.3245017474,181700.0,2800399999,35050.0,780.0,784.0,933.0,1286.0,1291.0,0.006923988527667017,0.00728750076438574,0.006750703618952616,0.007105118326912493
53105,3643,Madison,NJ,Morris County,Madison,3537.015873015873,1018139.5512877484,557000.0,3402199999,63450.0,1391.0,1605.0,2028.0,2443.0,2747.0,0.0034739990883786375,0.006350118263942321,0.0026980584307186375,0.004931777378815081
41673,3646,Westlake Village,CA,Ventura County,Westlake Village,5675.036507936507,1554118.7482382853,768400.0,0611199999,74850.0,1871.0,2147.0,2569.0,3505.0,4080.0,0.003651610608500543,0.007385523826049593,0.0026252820156921716,0.005309734513274336
19798,3646,Overland,MO,Saint Louis County,Overland,1271.25,149618.62934881137,260700.0,2918999999,55700.0,951.0,984.0,1215.0,1570.0,1806.0,0.008496602365179328,0.0048762945914844645,0.012070689377788687,0.006927502876869966
395478,3650,Amesbury,MA,Essex County,Amesbury,2686.6666666666665,623042.6663687732,584000.0,2501700380,82700.0,2263.0,2394.0,2837.0,3418.0,3761.0,0.004312171239130601,0.004600456621004566,0.00603650472594424,0.0064400684931506845
18567,3652,Highland,UT,Utah County,Highland,2860.0,963034.1599637776,489200.0,4900599999,51700.0,914.0,920.0,1169.0,1638.0,1963.0,0.0029697804282535238,0.005846279640228946,0.002038349293937646,0.0040126737530662305
395591,3653,Middletown,RI,Newport County,Middletown,3304.1666666666665,754474.0789162838,559700.0,4400536820,57150.0,1233.0,1319.0,1614.0,1945.0,2359.0,0.004379430332997956,0.005903460187004943,0.0031266813081086034,0.004214757906021082
22976,3655,Abington,MA,Plymouth County,Abington,2719.722222222222,590280.8801015309,513000.0,2502300170,65700.0,1607.0,1652.0,2155.0,2730.0,2953.0,0.004607505196093117,0.005301602772363006,0.005002703119050834,0.005756335282651072
123783,3656,Brownsville,FL,Miami-Dade County,Brownsville,2833.083333333333,422744.7897296108,425400.0,1208699999,61950.0,1711.0,1898.0,2329.0,3008.0,3527.0,0.0067016398597020774,0.006659810374549443,0.008343095138454298,0.008291020216267042
25872,3656,Metuchen,NJ,Middlesex County,Metuchen,3088.611111111111,677969.542778586,439300.0,3401399999,67650.0,1551.0,1768.0,2140.0,2695.0,3065.0,0.004555678266095505,0.0070307560007081965,0.004520852053970483,0.006977008877760073
398586,3662,Bellingham,MA,Norfolk County,Bellingham,2626.222222222222,534011.6158625968,649400.0,2502102935,65700.0,1607.0,1652.0,2155.0,2730.0,2953.0,0.004917912165599707,0.0040440748725319095,0.00552984225863697,0.004547274407145057
48349,3667,Waterford,CT,New London County,Waterford,2143.055555555555,413589.04472278734,,,,,,,,,0.0051816061931523405,,,
13942,3670,Spanish Lake,MO,Saint Louis County,Spanish Lake,1343.5416666666667,146024.7668399183,260700.0,2918999999,55700.0,951.0,984.0,1215.0,1570.0,1806.0,0.009200779400247515,0.005153592890934663,0.012367764996877912,0.006927502876869966
16183,3672,South Charleston,WV,Kanawha County,South Charleston,998.3333333333334,166849.52390514666,135000.0,5403999999,38400.0,723.0,856.0,1054.0,1356.0,1397.0,0.005983435313251971,0.007395061728395062,0.008372813822316864,0.010348148148148148
44402,3675,Calera,AL,Shelby County,Calera,1637.326984126984,253977.02844285025,298700.0,0104999999,36100.0,578.0,587.0,772.0,1044.0,1280.0,0.006446752267972984,0.005481509822989568,0.005039825876567513,0.004285236022765316
32353,3682,La Marque,TX,Galveston County,La Marque,1941.638095238095,239253.24834624867,284900.0,4800199999,39700.0,846.0,851.0,1033.0,1245.0,1563.0,0.008115409544735398,0.006815156529442243,0.006532826662976034,0.0054861354861354865
40184,3688,Orting,WA,Pierce County,Orting,3200.0,566482.8979109311,484400.0,5305399999,60400.0,1479.0,1673.0,2057.0,2882.0,3292.0,0.005648890746394854,0.006606110652353427,0.005811296355353706,0.006796036333608588
46095,3692,Laconia,NH,Belknap County,Laconia,1831.111111111111,426875.162312371,340000.0,3300101060,58650.0,1019.0,1182.0,1479.0,1864.0,2221.0,0.004289570517975402,0.00538562091503268,0.005202926279357422,0.006532352941176471
399104,3693,Stonington,CT,New London County,Stonington,2685.555555555555,606250.5672271055,,,,,,,,,0.004429778215035514,,,
51047,3694,Bluffdale,UT,Salt Lake County,Bluffdale,2113.654220779221,614436.6046554627,484500.0,4903599999,61350.0,1243.0,1453.0,1748.0,2348.0,2670.0,0.0034399874694386492,0.004362547411309021,0.004345444232602593,0.005510835913312693
41030,3695,Springfield,NJ,Union County,Springfield,2700.833333333333,718159.4298053822,488800.0,3400599999,59700.0,1372.0,1512.0,1802.0,2171.0,2468.0,0.0037607712455509303,0.005525436442989634,0.003436562826542313,0.0050490998363338785
30526,3699,Bonita,CA,San Diego County,Bonita,3695.0,1101509.6774130072,791600.0,0606999999,66800.0,1799.0,1999.0,2623.0,3655.0,4046.0,0.0033544870969068868,0.004667761495704901,0.003673140674989246,0.005111167256189995
17979,3700,Emmett,ID,Gem County,Emmett,1800.0,448235.3550770295,367300.0,1603999999,42250.0,776.0,781.0,1025.0,1436.0,1642.0,0.004015747485359938,0.004900626191124422,0.0036632540949783432,0.004470460114347944
29611,3701,Saint Simons Island,GA,Glynn County,Saint Simons Island,2582.5,688567.2307560454,268300.0,1306199999,38100.0,710.0,715.0,905.0,1137.0,1300.0,0.003750541537047036,0.00962541930674618,0.0018879783148736291,0.004845322400298174
30030,3702,Lexington,VA,Rockbridge County,Lexington,1862.5,354434.6708456366,238700.0,5104599999,45300.0,892.0,948.0,1141.0,1597.0,1885.0,0.00525484709370082,0.007802681189777964,0.005318328467987138,0.00789694176790951
54370,3703,Seymour,CT,New Haven County,Seymour,1891.6666666666663,405052.01616903365,,,,,,,,,0.004670182078237696,,,
50442,3703,El Reno,OK,Canadian County,El Reno,1310.8333333333333,177761.77871734454,230300.0,4001799999,48850.0,886.0,961.0,1180.0,1575.0,1719.0,0.007374101130129122,0.0056918512085685335,0.009670245270966531,0.0074641771602257925
45782,3705,Holland,OH,Lucas County,Holland,1383.0,289993.2319053313,155200.0,3908599999,49700.0,881.0,995.0,1208.0,1553.0,1667.0,0.004769076819184119,0.008911082474226804,0.005748410019942102,0.010740979381443298
48385,3706,Weehawken,NJ,Hudson County,Weehawken,3622.055555555555,853625.6573537821,508600.0,3401799999,67000.0,1999.0,2029.0,2299.0,2822.0,3218.0,0.004243142792572374,0.007121619259841831,0.0037698023393248495,0.006327172630751081
17504,3707,Cody,WY,Park County,Cody,1433.3333333333333,516009.7694668404,374200.0,5601199999,52400.0,709.0,736.0,933.0,1265.0,1534.0,0.002777725186897729,0.0038303937288437554,0.0029728119325821744,0.0040994120791020845
396690,3708,Setauket,NY,Suffolk County,Setauket,2695.0,828255.9410077017,539500.0,3610399999,82450.0,1848.0,2241.0,2586.0,3352.0,3591.0,0.0032538251361301615,0.004995366079703429,0.004335616350220189,0.006656163113994439
46297,3710,Lone Tree,CO,Douglas County,Lone Tree,2024.916735679779,904412.5088353128,674000.0,0800199999,70050.0,1639.0,1789.0,2140.0,2794.0,3127.0,0.002238930483488594,0.0030043275010085742,0.0034574930902126705,0.00463946587537092
44995,3711,Duncan,SC,Spartanburg County,Duncan,1846.6666666666667,309683.11766977864,216000.0,4507599999,34000.0,787.0,792.0,949.0,1143.0,1258.0,0.005963084718863508,0.008549382716049382,0.004062216918590412,0.005824074074074074
48972,3713,Berthoud,CO,Larimer County,Berthoud,2632.5,621266.7626025238,532200.0,0804599999,52800.0,1211.0,1219.0,1599.0,2241.0,2463.0,0.004237310215940572,0.004946448703494926,0.003964480555313059,0.004627959413754228
51143,3715,Bristol,RI,Bristol County,Bristol,2402.777777777778,594413.06579162,468000.0,4400105140,57150.0,1233.0,1319.0,1614.0,1945.0,2359.0,0.004042269452098662,0.005134140550807217,0.003968620704624587,0.0050405982905982905
18373,3717,Great Falls,VA,Fairfax County,Great Falls,4452.777777777777,1679610.3820799284,699700.0,5160099999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.0026510777888046426,0.006363838470455591,0.0020320188755761,0.0048778047734743465
12520,3719,Malibu,CA,Los Angeles County,Malibu,14199.613553113551,3218294.259742947,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.004412155137811329,0.018127937639618986,0.0011490558977957997,0.004721051959657858
26348,3721,Owens Cross Roads,AL,Madison County,Owens Cross Roads,1816.9166666666667,427324.43372887606,267800.0,0100399999,46500.0,972.0,1043.0,1244.0,1550.0,1975.0,0.004251843618704573,0.006784602937515559,0.004621781120180635,0.007374906646751307
38178,3726,Delmar,NY,Albany County,Delmar,2067.4166666666665,440660.7100360722,277400.0,3600199999,58050.0,1074.0,1230.0,1487.0,1792.0,1971.0,0.004691629227614663,0.0074528358567652,0.004472828993169496,0.007105263157894737
30267,3727,Artesia,CA,Los Angeles County,Artesia,2700.0,853768.6619567904,783300.0,0603799999,75750.0,1856.0,2081.0,2625.0,3335.0,3698.0,0.0031624491742432313,0.0034469551895825352,0.004331384091241284,0.004721051959657858
38922,3727,Hauppauge,NY,Suffolk County,Hauppauge,3075.6,786048.1490571188,539500.0,3610399999,82450.0,1848.0,2241.0,2586.0,3352.0,3591.0,0.0039127374114286085,0.005700834105653383,0.004568422436090562,0.006656163113994439
38807,3729,Greenwood Village,CO,Arapahoe County,Greenwood Village,2228.0493591375944,1445416.3695385735,526000.0,0800599999,70050.0,1639.0,1789.0,2140.0,2794.0,3127.0,0.0015414585071074462,0.004235835283531548,0.002163390470662959,0.005944866920152091
52439,3730,Hastings,MN,Dakota County,Hastings,1595.0,341463.0083589418,362100.0,2700399999,66200.0,1220.0,1381.0,1685.0,2244.0,2513.0,0.004671076986246648,0.004404860535763601,0.007359508756387352,0.006940071803369235
3980,3732,Carpinteria,CA,Santa Barbara County,Carpinteria,4547.222222222222,1458133.9884622896,735700.0,0608399999,88250.0,2381.0,2688.0,3028.0,4011.0,4468.0,0.0031185215201091393,0.006180810414873211,0.003064190283851649,0.0060731276335462825
18404,3733,Grosse Pointe Woods,MI,Wayne County,Grosse Pointe Woods,1840.0,357355.287988061,170200.0,2601799999,41850.0,764.0,769.0,976.0,1305.0,1406.0,0.005148937379265738,0.010810810810810811,0.003934459758286754,0.00826086956521739
56662,3734,Vine Grove,KY,Meade County,Vine Grove,1882.5,263039.13700357854,195000.0,2105799999,35450.0,624.0,674.0,867.0,1191.0,1194.0,0.007156729684580699,0.009653846153846153,0.004539248469263933,0.006123076923076923
831318,3740,Pittston,PA,Luzerne County,Pittston,1182.5,206030.9452329648,163800.0,4204999999,42200.0,781.0,861.0,1118.0,1392.0,1512.0,0.005739429087523309,0.0072191697191697195,0.007338703408317331,0.009230769230769232
25474,3741,Lake Saint Louis,MO,Saint Charles County,Lake Saint Louis,1800.1666666666667,436553.130960589,296800.0,2918399999,55700.0,951.0,984.0,1215.0,1570.0,1806.0,0.00412359124009852,0.006065251572327044,0.004136953492982831,0.0060849056603773585
46125,3744,Lake Zurich,IL,Lake County,Lake Zurich,2958.333333333333,487047.3437843997,326600.0,1702399999,45900.0,635.0,747.0,926.0,1181.0,1228.0,0.006074015947498715,0.009057971014492752,0.0025213154648546783,0.0037599510104102877
44609,3751,Clairton,PA,Allegheny County,Clairton,1412.5,165235.01279136573,216700.0,4200399999,53650.0,998.0,1068.0,1280.0,1632.0,1759.0,0.008548430360722007,0.006518227964928473,0.010645443543015937,0.008117212736502077
39048,3753,Hot Springs Village,AR,Garland County,Hot Springs Village,1668.75,303401.5382070451,176400.0,0500199999,38600.0,624.0,682.0,895.0,1103.0,1503.0,0.005500136913812294,0.009460034013605442,0.00495383117990105,0.008520408163265306
23422,3759,Alachua,FL,Alachua County,Alachua,2065.6666666666665,336380.86824420263,266800.0,1200199999,52000.0,1176.0,1308.0,1583.0,2016.0,2099.0,0.006140856575609565,0.007742378810594702,0.006239950598130295,0.007867316341829085
20616,3767,Stafford,TX,Fort Bend County,Stafford,1568.288786482335,298867.4315574981,350300.0,4803399999,50950.0,766.0,786.0,976.0,1273.0,1459.0,0.005247439569810125,0.004476987686218484,0.0048817631027799286,0.0041650014273479875
28774,3770,Half Moon Bay,CA,San Mateo County,Half Moon Bay,4466.666666666667,1541963.4238774609,1494500.0,0600599999,54950.0,1253.0,1260.0,1493.0,2084.0,2507.0,0.0028967397005012427,0.002988736478197837,0.0016258492005574512,0.0016774841083974574
16647,3772,Andover,KS,Butler County,Andover,1819.6666666666667,331867.9819434443,199600.0,2000799999,42050.0,625.0,767.0,872.0,1158.0,1464.0,0.005483104022299951,0.009116566466265866,0.004411392721366804,0.007334669338677355
32942,3775,Moraga,CA,Contra Costa County,Moraga,3837.5,1643474.2116499494,830800.0,0601399999,79900.0,1937.0,2201.0,2682.0,3432.0,4077.0,0.0023349925254667553,0.004619041887337506,0.0024807203977401855,0.004907318247472316
15190,3777,Highland Park,NJ,Middlesex County,Highland Park,2555.583333333333,587940.026348411,439300.0,3401399999,67650.0,1551.0,1768.0,2140.0,2695.0,3065.0,0.004346673502067206,0.0058173988921769474,0.00521311675110157,0.006977008877760073
43785,3783,Centerville,UT,Davis County,Centerville,1625.0,578737.6460548033,470500.0,4901199999,60250.0,1158.0,1237.0,1532.0,2055.0,2488.0,0.002807835313768618,0.0034537725823591925,0.004299011852711583,0.005287991498405951
49746,3784,Lock Haven,PA,Clinton County,Lock Haven,936.6666666666666,202513.13035211223,179100.0,4203199999,42900.0,733.0,738.0,915.0,1118.0,1537.0,0.004625214498625704,0.005229852968546436,0.007589631335645239,0.008581797878280291
23089,3786,Lansdowne,PA,Delaware County,Lansdowne,1449.375,280295.5714069733,302400.0,4204599999,59700.0,1372.0,1512.0,1802.0,2171.0,2468.0,0.005170880840980501,0.004792906746031746,0.008804991058587236,0.008161375661375661
24889,3791,Glenwood Springs,CO,Garfield County,Glenwood Springs,2745.0,870748.9667312369,490600.0,0801499999,70050.0,1639.0,1789.0,2140.0,2794.0,3127.0,0.0031524585212023165,0.005595189563799429,0.003591161309945225,0.006373827965756217
4904,3792,Glen Carbon,IL,Madison County,Glen Carbon,1625.0,331798.2291635223,167900.0,1700199999,46550.0,669.0,749.0,975.0,1261.0,1319.0,0.004897554770249062,0.009678379988088147,0.003975307533512931,0.007855866587254318
52081,3793,Fort Thomas,KY,Campbell County,Fort Thomas,1331.75,338757.9179978606,234500.0,2101399999,35450.0,637.0,783.0,867.0,1189.0,1336.0,0.003931273423425665,0.00567910447761194,0.003943819255638587,0.005697228144989339
